Id	Chr	TSS	TSS
ENSG00000270666.1	6	27483053	27483053
ENSG00000218347.2	6	27490855	27490855
ENSG00000219738.2	6	27529523	27529523
ENSG00000206671.1	6	27564191	27564191
ENSG00000238648.1	6	27599188	27599188
ENSG00000216676.2	6	27620604	27620604
ENSG00000216915.2	6	27706273	27706273
ENSG00000218069.2	6	27748890	27748890
ENSG00000217862.2	6	27774853	27774853
ENSG00000185130.4	6	27775709	27775709
ENSG00000196747.3	6	27775899	27775899
ENSG00000203813.4	6	27777842	27777842
ENSG00000182611.3	6	27782607	27782607
ENSG00000196374.5	6	27782822	27782822
ENSG00000197238.3	6	27791884	27791884
ENSG00000197914.2	6	27799305	27799305
ENSG00000184348.2	6	27806117	27806117
ENSG00000233822.3	6	27806323	27806323
ENSG00000217646.1	6	27832179	27832179
ENSG00000198374.3	6	27833034	27833034
ENSG00000184357.3	6	27835359	27835359
ENSG00000182572.2	6	27840099	27840099
ENSG00000198558.2	6	27841289	27841289
ENSG00000197153.3	6	27858588	27858588
ENSG00000196331.5	6	27861203	27861203
ENSG00000238610.1	6	27865344	27865344
ENSG00000168131.2	6	27880174	27880174
ENSG00000168126.3	6	27905243	27905243
ENSG00000124657.1	6	27925019	27925019
ENSG00000214374.2	6	27932953	27932953
ENSG00000216629.1	6	27944928	27944928
ENSG00000217539.2	6	27978501	27978501
ENSG00000199851.1	6	27983346	27983346
ENSG00000217315.1	6	28001725	28001725
ENSG00000187763.3	6	28014212	28014212
ENSG00000182477.5	6	28021943	28021943
ENSG00000220721.1	6	28041094	28041094
ENSG00000197279.3	6	28048753	28048753
ENSG00000272009.1	6	28048908	28048908
ENSG00000219891.2	6	28058932	28058932
ENSG00000219392.1	6	28083406	28083406
ENSG00000196812.4	6	28092338	28092338
ENSG00000261839.1	6	28104627	28104627
ENSG00000269293.2	6	28105071	28105071
ENSG00000198315.6	6	28109688	28109688
ENSG00000226314.3	6	28129559	28129559
ENSG00000216901.1	6	28143966	28143966
ENSG00000218016.2	6	28155828	28155828
ENSG00000176933.4	6	28186655	28186655
ENSG00000137185.7	6	28192664	28192664
ENSG00000187626.7	6	28227011	28227011
ENSG00000189134.3	6	28227098	28227098
ENSG00000197062.7	6	28234788	28234788
ENSG00000137338.4	6	28249314	28249314
ENSG00000270326.1	6	28287629	28287629
ENSG00000189298.9	6	28317691	28317691
ENSG00000235109.3	6	28324048	28324048
ENSG00000158691.10	6	28367511	28367511
ENSG00000251877.1	6	28378047	28378047
ENSG00000187987.5	6	28411279	28411279
ENSG00000231162.3	6	28414750	28414750
ENSG00000219262.1	6	28423918	28423918
ENSG00000224586.2	6	28493702	28493702
ENSG00000198704.5	6	28495992	28495992
ENSG00000246350.1	6	28555155	28555155
ENSG00000232040.2	6	28583989	28583989
ENSG00000271440.1	6	28601371	28601371
ENSG00000272278.1	6	28616042	28616042
ENSG00000235570.1	6	28616843	28616843
ENSG00000237425.1	6	28699794	28699794
ENSG00000221191.1	6	28743693	28743693
ENSG00000235559.1	6	28751781	28751781
ENSG00000265764.1	6	28763812	28763812
ENSG00000225173.1	6	28806783	28806783
ENSG00000213916.2	6	28829193	28829193
ENSG00000225595.2	6	28832407	28832407
ENSG00000233366.1	6	28857683	28857683
ENSG00000224157.1	6	28864307	28864307
ENSG00000212240.1	6	28883422	28883422
ENSG00000204713.6	6	28891766	28891766
ENSG00000204709.4	6	28911654	28911654
ENSG00000228666.1	6	28938237	28938237
ENSG00000263426.1	6	28945252	28945252
ENSG00000227214.2	6	28953980	28953980
ENSG00000244349.1	6	28956077	28956077
ENSG00000197935.6	6	28973093	28973093
ENSG00000223677.1	6	28995384	28995384
ENSG00000204704.2	6	29013017	29013017
ENSG00000236909.1	6	29040376	29040376
ENSG00000228364.1	6	29044945	29044945
ENSG00000204703.3	6	29055090	29055090
ENSG00000204702.4	6	29068386	29068386
ENSG00000204701.1	6	29079668	29079668
ENSG00000227206.1	6	29091987	29091987
ENSG00000203492.3	6	29106593	29106593
ENSG00000204700.3	6	29141311	29141311
ENSG00000224233.1	6	29149287	29149287
ENSG00000230598.1	6	29183013	29183013
ENSG00000232505.2	6	29191750	29191750
ENSG00000213911.2	6	29197934	29197934
ENSG00000204697.3	6	29231856	29231856
ENSG00000242524.1	6	29237198	29237198
ENSG00000197171.5	6	29258488	29258488
ENSG00000204695.2	6	29274403	29274403
ENSG00000230056.1	6	29298838	29298838
ENSG00000112462.8	6	29343068	29343068
ENSG00000168787.4	6	29364416	29364416
ENSG00000251608.1	6	29385057	29385057
ENSG00000243729.3	6	29390839	29390839
ENSG00000206474.6	6	29407083	29407083
ENSG00000204694.6	6	29424848	29424848
ENSG00000204688.5	6	29424958	29424958
ENSG00000225797.2	6	29437583	29437583
ENSG00000230164.1	6	29443848	29443848
ENSG00000204687.3	6	29455738	29455738
ENSG00000213900.2	6	29457453	29457453
ENSG00000229274.1	6	29465286	29465286
ENSG00000224582.1	6	29497197	29497197
ENSG00000229281.1	6	29506564	29506564
ENSG00000237988.2	6	29520996	29520996
ENSG00000213886.3	6	29527702	29527702
ENSG00000232173.2	6	29541686	29541686
ENSG00000227609.2	6	29545236	29545236
ENSG00000201330.1	6	29550026	29550026
ENSG00000231301.1	6	29550285	29550285
ENSG00000204657.2	6	29555683	29555683
ENSG00000204681.6	6	29601753	29601753
ENSG00000235238.1	6	29604120	29604120
ENSG00000204655.7	6	29624758	29624758
ENSG00000204644.5	6	29648887	29648887
ENSG00000233916.1	6	29676324	29676324
ENSG00000204642.9	6	29690552	29690552
ENSG00000225864.1	6	29691748	29691748
ENSG00000273340.1	6	29713011	29713011
ENSG00000214922.5	6	29715202	29715202
ENSG00000227758.1	6	29716066	29716066
ENSG00000199290.1	6	29718148	29718148
ENSG00000235821.1	6	29718925	29718925
ENSG00000272236.1	6	29719984	29719984
ENSG00000270896.1	6	29731169	29731169
ENSG00000181126.9	6	29758731	29758731
ENSG00000261548.1	6	29768192	29768192
ENSG00000213880.3	6	29771768	29771768
ENSG00000237042.1	6	29780473	29780473
ENSG00000204632.7	6	29794744	29794744
ENSG00000229142.1	6	29796141	29796141
ENSG00000233265.1	6	29820268	29820268
ENSG00000206341.6	6	29856244	29856244
ENSG00000231130.1	6	29864431	29864431
ENSG00000233677.1	6	29874320	29874320
ENSG00000235963.1	6	29876422	29876422
ENSG00000230795.2	6	29894955	29894955
ENSG00000228078.1	6	29901878	29901878
ENSG00000206503.7	6	29909037	29909037
ENSG00000227766.1	6	29910844	29910844
ENSG00000235290.1	6	29924373	29924373
ENSG00000229390.1	6	29940241	29940241
ENSG00000204625.6	6	29942889	29942889
ENSG00000238024.1	6	29960986	29960986
ENSG00000224312.1	6	29963091	29963091
ENSG00000204622.6	6	29975966	29975966
ENSG00000232757.1	6	29999490	29999490
ENSG00000066379.10	6	30029031	30029031
ENSG00000204623.4	6	30029417	30029417
ENSG00000204619.3	6	30034486	30034486
ENSG00000204618.4	6	30043664	30043664
ENSG00000252901.1	6	30056730	30056730
ENSG00000231226.1	6	30073017	30073017
ENSG00000204616.6	6	30080883	30080883
ENSG00000252228.1	6	30100743	30100743
ENSG00000204614.4	6	30103885	30103885
ENSG00000204613.6	6	30128711	30128711
ENSG00000204610.8	6	30130993	30130993
ENSG00000233892.1	6	30156391	30156391
ENSG00000234127.4	6	30181204	30181204
ENSG00000236475.1	6	30206078	30206078
ENSG00000243753.1	6	30227361	30227361
ENSG00000270604.1	6	30293911	30293911
ENSG00000204599.10	6	30294256	30294256
ENSG00000231074.4	6	30294927	30294927
ENSG00000224372.1	6	30319193	30319193
ENSG00000224486.1	6	30327688	30327688
ENSG00000236405.1	6	30332057	30332057
ENSG00000226577.1	6	30382492	30382492
ENSG00000229068.1	6	30434229	30434229
ENSG00000224936.1	6	30436659	30436659
ENSG00000236603.1	6	30453717	30453717
ENSG00000204592.5	6	30457244	30457244
ENSG00000235781.1	6	30484043	30484043
ENSG00000204590.8	6	30523865	30523865
ENSG00000204576.7	6	30525927	30525927
ENSG00000204574.8	6	30539153	30539153
ENSG00000216101.1	6	30552109	30552109
ENSG00000222894.1	6	30584082	30584082
ENSG00000204568.7	6	30585486	30585486
ENSG00000204569.5	6	30586389	30586389
ENSG00000137343.13	6	30594619	30594619
ENSG00000228415.2	6	30601409	30601409
ENSG00000204564.7	6	30614816	30614816
ENSG00000266183.1	6	30616443	30616443
ENSG00000204560.5	6	30640814	30640814
ENSG00000146112.7	6	30655672	30655672
ENSG00000137404.10	6	30659197	30659197
ENSG00000230449.1	6	30665312	30665312
ENSG00000224328.1	6	30670844	30670844
ENSG00000137337.10	6	30685666	30685666
ENSG00000196230.8	6	30687978	30687978
ENSG00000272540.1	6	30691654	30691654
ENSG00000201988.2	6	30704191	30704191
ENSG00000137312.10	6	30710510	30710510
ENSG00000272273.1	6	30710706	30710706
ENSG00000137331.11	6	30712331	30712331
ENSG00000263608.1	6	30718815	30718815
ENSG00000228022.1	6	30734602	30734602
ENSG00000214894.2	6	30798436	30798436
ENSG00000237923.1	6	30815936	30815936
ENSG00000202241.1	6	30832027	30832027
ENSG00000237775.1	6	30843695	30843695
ENSG00000204580.7	6	30844198	30844198
ENSG00000264594.1	6	30858660	30858660
ENSG00000264731.1	6	30874655	30874655
ENSG00000213780.6	6	30875961	30875961
ENSG00000137411.12	6	30881982	30881982
ENSG00000196260.3	6	30899952	30899952
ENSG00000252761.1	6	30900486	30900486
ENSG00000168631.7	6	30908749	30908749
ENSG00000233529.1	6	30922639	30922639
ENSG00000204544.5	6	30951495	30951495
ENSG00000261272.1	6	30978251	30978251
ENSG00000228789.2	6	31021227	31021227
ENSG00000222895.1	6	31050787	31050787
ENSG00000204542.2	6	31080336	31080336
ENSG00000204540.6	6	31082527	31082527
ENSG00000204539.3	6	31088223	31088223
ENSG00000204538.3	6	31107127	31107127
ENSG00000238211.1	6	31108504	31108504
ENSG00000204536.9	6	31126015	31126015
ENSG00000137310.7	6	31126319	31126319
ENSG00000204528.3	6	31145676	31145676
ENSG00000204531.11	6	31148508	31148508
ENSG00000206344.6	6	31165537	31165537
ENSG00000272501.1	6	31165814	31165814
ENSG00000271821.1	6	31169695	31169695
ENSG00000255726.1	6	31190690	31190690
ENSG00000255899.1	6	31192835	31192835
ENSG00000204525.10	6	31239882	31239882
ENSG00000214892.4	6	31243349	31243349
ENSG00000227939.1	6	31248094	31248094
ENSG00000231402.1	6	31256741	31256741
ENSG00000256166.1	6	31269419	31269419
ENSG00000229836.1	6	31276326	31276326
ENSG00000271581.1	6	31324424	31324424
ENSG00000234745.5	6	31324965	31324965
ENSG00000228432.1	6	31334675	31334675
ENSG00000201658.1	6	31337911	31337911
ENSG00000265294.1	6	31342180	31342180
ENSG00000230994.1	6	31345196	31345196
ENSG00000223702.1	6	31348188	31348188
ENSG00000225851.1	6	31350065	31350065
ENSG00000272221.1	6	31363272	31363272
ENSG00000206337.6	6	31368479	31368479
ENSG00000199332.1	6	31370027	31370027
ENSG00000204520.8	6	31371356	31371356
ENSG00000230174.1	6	31409444	31409444
ENSG00000204516.5	6	31462658	31462658
ENSG00000201680.1	6	31464567	31464567
ENSG00000256851.1	6	31483756	31483756
ENSG00000219797.2	6	31488068	31488068
ENSG00000225499.1	6	31495891	31495891
ENSG00000204511.2	6	31496494	31496494
ENSG00000201785.1	6	31504226	31504226
ENSG00000265236.1	6	31508955	31508955
ENSG00000198563.9	6	31509714	31509714
ENSG00000234006.1	6	31510081	31510081
ENSG00000204498.6	6	31514647	31514647
ENSG00000226979.4	6	31539831	31539831
ENSG00000232810.3	6	31543344	31543344
ENSG00000227507.2	6	31550299	31550299
ENSG00000204482.6	6	31553901	31553901
ENSG00000204475.5	6	31560762	31560762
ENSG00000230622.1	6	31579133	31579133
ENSG00000204472.8	6	31582961	31582961
ENSG00000204469.8	6	31588497	31588497
ENSG00000200816.1	6	31590856	31590856
ENSG00000204463.8	6	31620170	31620170
ENSG00000204444.6	6	31623248	31623248
ENSG00000227198.1	6	31626106	31626106
ENSG00000204439.3	6	31628549	31628549
ENSG00000201207.1	6	31631065	31631065
ENSG00000204438.6	6	31632357	31632357
ENSG00000204435.9	6	31634069	31634069
ENSG00000204428.8	6	31651817	31651817
ENSG00000266776.1	6	31668868	31668868
ENSG00000204427.7	6	31671221	31671221
ENSG00000204424.8	6	31678129	31678129
ENSG00000244355.3	6	31683133	31683133
ENSG00000204421.2	6	31689622	31689622
ENSG00000204420.4	6	31691121	31691121
ENSG00000213722.4	6	31697573	31697573
ENSG00000213719.4	6	31707540	31707540
ENSG00000204410.10	6	31713919	31713919
ENSG00000252743.1	6	31724830	31724830
ENSG00000235663.1	6	31733365	31733365
ENSG00000204396.6	6	31745108	31745108
ENSG00000201555.1	6	31746682	31746682
ENSG00000204394.8	6	31763730	31763730
ENSG00000204392.6	6	31774761	31774761
ENSG00000204390.8	6	31782842	31782842
ENSG00000204388.5	6	31795512	31795512
ENSG00000204387.8	6	31802385	31802385
ENSG00000201823.1	6	31803040	31803040
ENSG00000201754.1	6	31804853	31804853
ENSG00000204386.6	6	31830683	31830683
ENSG00000204385.6	6	31846823	31846823
ENSG00000237080.1	6	31851538	31851538
ENSG00000204371.7	6	31865461	31865461
ENSG00000166278.10	6	31865562	31865562
ENSG00000204366.3	6	31869769	31869769
ENSG00000243649.4	6	31913486	31913486
ENSG00000221267.1	6	31924717	31924717
ENSG00000204356.7	6	31926636	31926636
ENSG00000204351.7	6	31927074	31927074
ENSG00000204348.5	6	31938924	31938924
ENSG00000204344.10	6	31938943	31938943
ENSG00000244731.3	6	31949801	31949801
ENSG00000233627.2	6	31971298	31971298
ENSG00000204338.4	6	31973413	31973413
ENSG00000268923.1	6	31974881	31974881
ENSG00000248290.1	6	31980249	31980249
ENSG00000250535.1	6	31981047	31981047
ENSG00000224389.4	6	31982539	31982539
ENSG00000229776.1	6	32004035	32004035
ENSG00000231852.2	6	32006042	32006042
ENSG00000252512.1	6	32046405	32046405
ENSG00000168477.13	6	32077151	32077151
ENSG00000213676.6	6	32096030	32096030
ENSG00000204315.3	6	32098068	32098068
ENSG00000204314.6	6	32120949	32120949
ENSG00000221988.8	6	32130584	32130584
ENSG00000258388.3	6	32139500	32139500
ENSG00000204310.6	6	32145873	32145873
ENSG00000204308.6	6	32146131	32146131
ENSG00000204305.9	6	32150978	32150978
ENSG00000273333.1	6	32153659	32153659
ENSG00000204304.7	6	32157963	32157963
ENSG00000213654.5	6	32162606	32162606
ENSG00000204301.5	6	32191844	32191844
ENSG00000225914.1	6	32223488	32223488
ENSG00000237285.1	6	32292996	32292996
ENSG00000223335.1	6	32320654	32320654
ENSG00000204296.7	6	32339684	32339684
ENSG00000228962.1	6	32358287	32358287
ENSG00000204290.6	6	32374905	32374905
ENSG00000204287.9	6	32407619	32407619
ENSG00000196301.3	6	32441277	32441277
ENSG00000198502.5	6	32498064	32498064
ENSG00000251916.1	6	32517867	32517867
ENSG00000229391.3	6	32527799	32527799
ENSG00000196126.6	6	32557625	32557625
ENSG00000196735.7	6	32595956	32595956
ENSG00000223534.1	6	32628132	32628132
ENSG00000241287.1	6	32630227	32630227
ENSG00000179344.12	6	32636160	32636160
ENSG00000235040.1	6	32674732	32674732
ENSG00000232080.3	6	32685782	32685782
ENSG00000226030.1	6	32699472	32699472
ENSG00000237541.3	6	32709119	32709119
ENSG00000263649.1	6	32717756	32717756
ENSG00000232629.4	6	32731311	32731311
ENSG00000241106.2	6	32781248	32781248
ENSG00000204267.9	6	32796811	32796811
ENSG00000204264.4	6	32811824	32811824
ENSG00000168394.9	6	32821755	32821755
ENSG00000240065.3	6	32821938	32821938
ENSG00000234515.1	6	32847625	32847625
ENSG00000235301.1	6	32864193	32864193
ENSG00000242574.4	6	32903429	32903429
ENSG00000212066.1	6	32904787	32904787
ENSG00000204257.10	6	32936221	32936221
ENSG00000204256.8	6	32936942	32936942
ENSG00000223837.2	6	32938009	32938009
ENSG00000263756.1	6	32940630	32940630
ENSG00000204252.8	6	32977389	32977389
ENSG00000231389.3	6	33041549	33041549
ENSG00000223865.6	6	33043703	33043703
ENSG00000224796.1	6	33047228	33047228
ENSG00000231461.1	6	33065072	33065072
ENSG00000228688.1	6	33075107	33075107
ENSG00000224557.3	6	33080228	33080228
ENSG00000237398.1	6	33111102	33111102
ENSG00000230313.1	6	33112560	33112560
ENSG00000204248.6	6	33160276	33160276
ENSG00000204231.6	6	33167193	33167193
ENSG00000202441.1	6	33167378	33167378
ENSG00000112473.12	6	33169522	33169522
ENSG00000204228.3	6	33172419	33172419
ENSG00000199036.1	6	33175612	33175612
ENSG00000204227.4	6	33176272	33176272
ENSG00000225463.1	6	33183482	33183482
ENSG00000223457.1	6	33205576	33205576
ENSG00000272217.1	6	33214633	33214633
ENSG00000232940.1	6	33217311	33217311
ENSG00000223501.4	6	33239671	33239671
ENSG00000231500.2	6	33240364	33240364
ENSG00000235863.2	6	33244917	33244917
ENSG00000227057.3	6	33256790	33256790
ENSG00000204220.5	6	33257951	33257951
ENSG00000237441.5	6	33267101	33267101
ENSG00000231925.7	6	33282164	33282164
ENSG00000236104.2	6	33285719	33285719
ENSG00000204209.6	6	33297046	33297046
ENSG00000229596.2	6	33306755	33306755
ENSG00000228285.2	6	33334020	33334020
ENSG00000225644.1	6	33357252	33357252
ENSG00000237649.3	6	33359313	33359313
ENSG00000204194.1	6	33368333	33368333
ENSG00000112511.13	6	33378176	33378176
ENSG00000112514.11	6	33386094	33386094
ENSG00000197283.8	6	33387847	33387847
ENSG00000264085.1	6	33406108	33406108
ENSG00000213588.4	6	33422356	33422356
ENSG00000242014.2	6	33508471	33508471
ENSG00000030110.8	6	33548019	33548019
ENSG00000204188.3	6	33551515	33551515
ENSG00000197251.3	6	33561115	33561115
ENSG00000096433.6	6	33588142	33588142
ENSG00000266509.1	6	33665905	33665905
ENSG00000137288.5	6	33679504	33679504
ENSG00000161896.6	6	33714762	33714762
ENSG00000161904.7	6	33756913	33756913
ENSG00000096395.6	6	33771788	33771788
ENSG00000271362.1	6	33850947	33850947
ENSG00000233183.2	6	33861100	33861100
ENSG00000249346.2	6	33864691	33864691
ENSG00000221697.1	6	33967828	33967828
ENSG00000221779.2	6	34036995	34036995
ENSG00000124493.9	6	34123399	34123399
ENSG00000271231.1	6	34157557	34157557
ENSG00000214810.4	6	34187216	34187216
ENSG00000137309.15	6	34204650	34204650
ENSG00000186577.7	6	34217247	34217247
ENSG00000220583.1	6	34231450	34231450
ENSG00000272325.1	6	34360451	34360451
ENSG00000124614.9	6	34393803	34393803
ENSG00000124507.6	6	34433916	34433916
ENSG00000221635.1	6	34438706	34438706
ENSG00000124664.6	6	34524110	34524110
ENSG00000196114.3	6	34544433	34544433
ENSG00000216636.1	6	34584315	34584315
ENSG00000239059.1	6	34650575	34650575
ENSG00000265123.1	6	34653419	34653419
ENSG00000220643.1	6	34654379	34654379
ENSG00000238484.1	6	34660557	34660557
ENSG00000272288.1	6	34664094	34664094
ENSG00000196821.5	6	34664636	34664636
ENSG00000186328.4	6	34683390	34683390
ENSG00000217130.1	6	34711953	34711953
ENSG00000124562.5	6	34725183	34725183
ENSG00000065060.12	6	34759857	34759857
ENSG00000206717.1	6	34789222	34789222
ENSG00000064995.12	6	34855866	34855866
ENSG00000064999.12	6	34857042	34857042
ENSG00000187762.5	6	34991299	34991299
ENSG00000264241.1	6	35101231	35101231
ENSG00000124678.13	6	35116387	35116387
ENSG00000146197.7	6	35182190	35182190
ENSG00000272374.1	6	35192407	35192407
ENSG00000065029.10	6	35226759	35226759
ENSG00000217004.1	6	35247596	35247596
ENSG00000023892.9	6	35265595	35265595
ENSG00000112033.9	6	35310335	35310335
ENSG00000227154.2	6	35410821	35410821
ENSG00000112039.3	6	35420138	35420138
ENSG00000198755.6	6	35436185	35436185
ENSG00000007866.14	6	35464853	35464853
ENSG00000112041.8	6	35480715	35480715
ENSG00000228559.1	6	35512409	35512409
ENSG00000219023.1	6	35523650	35523650
ENSG00000218749.1	6	35575405	35575405
ENSG00000212579.1	6	35619595	35619595
ENSG00000265527.1	6	35632566	35632566
ENSG00000223063.1	6	35668915	35668915
ENSG00000096060.10	6	35696360	35696360
ENSG00000232909.1	6	35704724	35704724
ENSG00000157343.4	6	35704809	35704809
ENSG00000220734.1	6	35733685	35733685
ENSG00000196748.5	6	35744371	35744371
ENSG00000204140.8	6	35748794	35748794
ENSG00000137392.5	6	35765088	35765088
ENSG00000197753.6	6	35773070	35773070
ENSG00000096063.10	6	35889119	35889119
ENSG00000271304.1	6	35958213	35958213
ENSG00000112053.9	6	35992645	35992645
ENSG00000112062.6	6	35995488	35995488
ENSG00000237719.1	6	36060423	36060423
ENSG00000156711.12	6	36095586	36095586
ENSG00000221743.1	6	36108365	36108365
ENSG00000096070.15	6	36164521	36164521
ENSG00000246982.2	6	36164982	36164982
ENSG00000180316.7	6	36210980	36210980
ENSG00000189325.6	6	36304662	36304662
ENSG00000224666.2	6	36354608	36354608
ENSG00000010030.9	6	36356164	36356164
ENSG00000179165.9	6	36406663	36406663
ENSG00000112078.9	6	36411195	36411195
ENSG00000240733.2	6	36418978	36418978
ENSG00000264878.1	6	36478375	36478375
ENSG00000239964.2	6	36489968	36489968
ENSG00000112079.8	6	36515247	36515247
ENSG00000112081.12	6	36562145	36562145
ENSG00000263894.1	6	36590289	36590289
ENSG00000238554.1	6	36607449	36607449
ENSG00000251864.1	6	36640615	36640615
ENSG00000213500.3	6	36641594	36641594
ENSG00000124762.9	6	36644305	36644305
